ID,region,DICE,JACC,ACCU,PREC,SENS,SPEC,HAUS,SIZE,model
Indiana-03049-100,ET,0.0,0.0,0.9999742419089127,,,0.9999742419089127,,186.0,BraTS25_1
Indiana-03049-100,NETC,1.0,1.0,1.0,,,1.0,0.0,,BraTS25_1
Indiana-03049-100,RC,0.9461340080774658,0.8977744944131498,0.9996933956254452,0.9720541918712193,0.9215602635195981,0.9999223603886314,2.23606797749979,20003.0,BraTS25_1
Indiana-03049-100,SNFH,0.892158373132029,0.8053121958003059,0.9996122437900843,0.9571900826446281,0.835401038661281,0.9999281271090115,2.23606797749979,12100.0,BraTS25_1
Indiana-03049-101,ET,0.903987167736022,0.8247961530420238,0.9997679002114933,0.9509461251054598,0.8614477563052735,0.9999435652846355,3.7416573867739413,8297.0,BraTS25_1
Indiana-03049-101,NETC,0.0,0.0,0.9999961224379008,,,0.9999961224379008,,28.0,BraTS25_1
Indiana-03049-101,RC,0.9761759811680669,0.9534607151351779,0.9999187096802784,0.9710917312661499,0.981313749490004,0.9999503383167492,1.4142135623730951,12384.0,BraTS25_1
Indiana-03049-101,SNFH,0.8674404398289554,0.7659115426105717,0.9998196933623892,0.9538737124944021,0.7953696788648245,0.9999714510463052,4.898979485566356,4466.0,BraTS25_1
Indiana-03050-100,ET,0.9815064510941501,0.9636845045789103,0.9997929658807772,0.9908339369115112,0.9723529411764706,0.9999488874454195,1.4142135623730951,40039.0,BraTS25_1
Indiana-03050-100,NETC,0.9803752426137589,0.9615059221658206,0.9999117854622441,0.9773941888322378,0.9833745364647714,0.9999489233089035,3.7416573867739413,16279.0,BraTS25_1
Indiana-03050-100,RC,1.0,1.0,1.0,,,1.0,0.0,,BraTS25_1
Indiana-03050-100,SNFH,0.954230937219834,0.9124681262639585,0.9994485552757556,0.9812078950478667,0.9286976754592031,0.9998892192184451,6.324555320336759,42305.0,BraTS25_1
Indiana-03050-101,ET,0.9862324709091684,0.9728388832828793,0.9998210782059961,0.9898186173853525,0.9826722160876582,0.9999336487341683,1.4142135623730951,46752.0,BraTS25_1
Indiana-03050-101,NETC,0.9814540498903833,0.9635834787667248,0.9999133087902117,0.9755005889281507,0.9874806247764397,0.9999422563711627,27.367864366808018,16980.0,BraTS25_1
Indiana-03050-101,RC,1.0,1.0,1.0,,,1.0,0.0,,BraTS25_1
Indiana-03050-101,SNFH,0.9458038480120499,0.8971801369493718,0.9989436412967011,0.9824644269941548,0.9117808219178082,0.9998338004082802,7.874007874011811,67748.0,BraTS25_1
Indiana-03050-102,ET,0.9468854637936763,0.8991286619256814,0.9994244589969965,0.9895290755135294,0.9077654438971795,0.9999454055953415,1.4142135623730951,37437.0,BraTS25_1
Indiana-03050-102,NETC,0.9452308729356252,0.8961495446556959,0.9997299554966659,0.917402682368335,0.9748001390337157,0.9997896934521785,4.358898943540674,18342.0,BraTS25_1
Indiana-03050-102,RC,1.0,1.0,1.0,,,1.0,0.0,,BraTS25_1
Indiana-03050-102,SNFH,0.9392816022875362,0.8855145760771029,0.9986708271061533,0.9620433605038423,0.9175720271422745,0.9995897830920327,10.488088481701515,77167.0,BraTS25_1
Indiana-03051-100,ET,0.9378144065075458,0.8829101168883515,0.9999195405864425,0.9323260268142158,0.9433677863910422,0.9999559336332803,4.123105625617661,4699.0,BraTS25_1
Indiana-03051-100,NETC,0.6749321968229368,0.5093567251461988,0.999883811621386,0.9335476956055734,0.5285194174757282,0.9999914120096673,13.490737563232042,933.0,BraTS25_1
Indiana-03051-100,RC,0.9812658546961412,0.9632207374412274,0.9998353420951465,0.9809412802419355,0.9815906440122308,0.9999158472671017,3.605551275463989,31744.0,BraTS25_1
Indiana-03051-100,SNFH,0.956476309126713,0.9165832242162828,0.9995500643121371,0.9648909429984595,0.9482071713147411,0.9998191659583188,7.280109889280518,36999.0,BraTS25_1
Indiana-03051-101,ET,0.9783352660010748,0.9575893475071284,0.9997878419594318,0.9918281913063425,0.965204531502874,0.9999603351002074,3.1622776601683795,34876.0,BraTS25_1
Indiana-03051-101,NETC,0.9734964322120285,0.9483614697120158,0.9999927988132444,0.9715157680569685,0.975485188968335,0.9999961219121245,13.038404810405298,983.0,BraTS25_1
Indiana-03051-101,RC,0.9895340501792115,0.9792849035187288,0.9999393438500204,0.9870810888115555,0.9919992334594931,0.9999623619422849,1.0,20977.0,BraTS25_1
Indiana-03051-101,SNFH,0.8298314194967017,0.7091554442008561,0.9996141825711339,0.9556837366347777,0.7332685664939551,0.999956321390261,8.660254037844387,7108.0,BraTS25_1
Indiana-03051-102,ET,0.9679208844763003,0.9378359371075501,0.9996572512073066,0.9868904453548302,0.9496668192685284,0.9999309357069914,2.23606797749979,37835.0,BraTS25_1
Indiana-03051-102,NETC,0.9545230465861474,0.9130024755393139,0.999897798541815,0.9282118887823586,0.9823693556570269,0.9999169572009337,3.0,8344.0,BraTS25_1
Indiana-03051-102,RC,0.9888281159082974,0.9779030958683392,0.9999468220054972,0.9931622932616445,0.9845316030357453,0.9999837585064822,1.0,17111.0,BraTS25_1
Indiana-03051-102,SNFH,0.9710089687842747,0.9436515376009192,0.9994838687877301,0.9923209005055804,0.9505932164668971,0.9999324982778676,2.23606797749979,62898.0,BraTS25_1
Indiana-03052-100,ET,0.9475357710651828,0.9003021148036254,0.9999908600321948,0.9254658385093167,0.9706840390879479,0.9999933521854275,1.0,644.0,BraTS25_1
Indiana-03052-100,NETC,0.0,0.0,0.9999994460625573,,,0.9999994460625573,,4.0,BraTS25_1
